O_id,D_id,action,R_5_00,R_5_10,R_5_20,R_5_30,R_5_40,R_5_50,R_6_00,R_6_10,R_6_20,R_6_30,R_6_40,R_6_50,R_7_00,R_7_10,R_7_20,R_7_30,R_7_40,R_7_50,R_8_00,R_8_10,R_8_20,R_8_30,R_8_40,R_8_50,R_9_00,R_9_10,R_9_20,R_9_30,R_9_40,R_9_50,R_10_00,R_10_10,R_10_20,R_10_30,R_10_40,R_10_50,R_11_00,R_11_10,R_11_20,R_11_30,R_11_40,R_11_50,R_12_00,R_12_10,R_12_20,R_12_30,R_12_40,R_12_50,R_13_00,R_13_10,R_13_20,R_13_30,R_13_40,R_13_50,R_14_00,R_14_10,R_14_20,R_14_30,R_14_40,R_14_50,R_15_00,R_15_10,R_15_20,R_15_30,R_15_40,R_15_50,R_16_00,R_16_10,R_16_20,R_16_30,R_16_40,R_16_50,R_17_00,R_17_10,R_17_20,R_17_30,R_17_40,R_17_50,R_18_00,R_18_10,R_18_20,R_18_30,R_18_40,R_18_50,R_19_00,dis,cnt,weight,cu
126,120,SOUTHWEST,19.2956773,28.50194715,37.32632448,45.45736305,52.83644562,59.50778501,65.54907784,71.04228486,76.06252149,80.67473863,84.93358389,88.88443252,92.56473154,96.00531275,99.23155189,102.2643467,105.1209241,107.8154987,110.3598091,112.7635523,115.034739,117.1799817,119.2047321,121.1134758,122.9098933,124.5969941,126.1772272,127.6525752,129.0246323,270.9442045,843.9951571,859.6445056,873.9518189,886.8882129,515.7248604,135.8154649,136.3896848,136.8656309,692.428334,934.4607308,937.2336287,938.5087937,938.2836856,936.5587509,933.3374218,690.6550384,530.3927183,136.2277186,135.623988,134.9218147,134.1210019,133.2212739,132.2222555,131.123446,129.9241892,128.6236382,127.220713,125.7140511,124.1019489,122.3822921,120.5524735,118.6092942,116.5488466,114.3663726,112.0560932,109.6110021,107.0226142,104.2806584,101.3727006,98.28368055,94.9953416,91.48552971,87.72733678,83.68806807,79.32803058,74.59919083,69.44387222,63.79394993,57.57165355,50.69456597,43.09071018,34.73678657,25.74667077,16.55541535,8.211341811,38.69193516,0,0,0
126,117,SOUTHEAST,19.29730133,28.50360361,37.32791423,45.45885006,52.83782358,59.50905996,65.55026009,71.04338539,76.06355058,80.6757053,84.93449585,88.88529625,92.56555244,96.00609529,99.23229975,102.2650629,105.1216112,237.7937982,317.8802982,569.6478673,445.8923948,383.0393817,397.0385375,410.5002625,423.3997309,404.4443492,255.074639,127.653013,129.0250492,130.2950659,203.1727538,569.0833775,763.5602668,811.188982,325.5314058,174.3433766,136.389927,136.8658499,137.2435777,137.523159,137.7046216,137.7879797,137.7732384,137.660397,137.4494474,137.1403719,136.7331371,136.2276859,135.6239281,134.9217272,134.1208863,133.2211298,132.2220824,131.1232433,129.9239564,128.6233746,127.2204179,125.7137237,124.1015882,122.3818971,120.5520428,118.6088265,116.5483402,114.3658254,112.0555029,109.6103659,107.0219288,104.2799196,101.3719038,98.28281987,94.99441009,91.48451888,87.72623633,83.68686542,79.32671039,74.59773443,69.44225712,63.79214943,57.56963727,50.69230227,43.08817358,34.73397663,25.74365541,16.55241738,8.208849042,107.9943789,0,0,0
111,127,EAST,19.34747037,29.75219133,42.94222642,64.42582659,74.14850096,96.7214805,130.011409,156.6490722,199.4164462,249.7995982,318.3947421,350.4775298,382.4206552,414.1221081,445.4886283,476.4339027,506.8772878,517.4114358,490.1321223,476.2856121,475.3368273,477.7922925,545.2894626,648.5659607,704.2371912,746.9531677,768.7758376,789.4421508,710.5591241,726.4199089,693.572748,698.1346396,684.6811545,711.3012618,805.4797883,908.6028061,917.2733855,924.4860629,930.2264257,934.4830177,937.2473526,938.5139233,938.2802068,936.5466664,933.3167517,928.5968952,922.3965058,914.7279589,905.6065818,895.0506346,883.081289,869.7226016,839.0680349,768.0852904,760.3513278,683.1671946,608.3858259,549.965326,534.6449141,518.5576763,470.2113816,283.4817315,238.9799234,225.303237,170.0587508,159.3005307,153.7293474,165.059839,182.575122,173.2636021,177.1734677,166.6871556,143.878998,135.9590417,133.8830241,121.2963181,102.9772986,84.58929207,73.32470951,54.00108944,43.04428677,34.68608452,25.69304424,16.5028853,8.168333472,266.9869288,6,0.02247301,0.2
123,128,NORTHEAST,19.29191005,28.49820514,37.32282156,45.45416258,52.83354506,59.50515736,65.54668986,71.0401044,76.0605201,80.67289204,84.93187186,88.88283827,92.56324124,96.00391502,99.23023735,102.2631077,105.1197542,107.8143926,110.3587625,112.7625617,115.0338015,117.1790947,119.2038937,121.1126844,122.9091476,313.4344085,641.7371271,458.7501229,129.0240606,130.2941404,131.4632055,132.5320411,133.501253,134.3713012,135.1425283,135.815184,136.3894451,136.8654325,137.2432251,217.3561765,937.2324913,938.5082894,938.2838161,936.5595163,933.3388211,928.6281446,922.4368776,914.7773769,905.6649516,592.3056156,134.1213451,133.2216597,132.2226839,131.1239174,129.924704,128.6241968,127.221316,125.7146992,124.102643,122.3830333,120.5532631,118.6101338,116.5497381,114.3673182,112.0570959,109.6120652,107.0237419,104.2818555,101.3739731,98.28503578,94.99678834,91.48707862,87.72900085,83.68986305,79.32997562,74.60130904,69.44619124,63.79650205,57.57447481,50.69769241,43.09416768,34.74056593,25.75067196,16.55933939,8.214560008,22.88661834,0,0,0
120,128,NORTHWEST,19.29349995,28.49982071,37.32436669,45.45560321,52.83487607,59.50638544,65.54782567,71.04115912,76.06150405,80.67381427,84.93274005,88.88365889,92.56401964,96.00465564,99.23094386,102.2637831,105.1204009,107.8150127,110.3593576,112.7631331,115.0343501,117.1796216,194.2328534,314.0353409,242.5966352,145.1649291,169.5320245,348.2099166,197.3801038,362.5414066,368.9740647,374.9031208,380.3184145,334.7416931,313.5997364,367.5061237,136.3896626,136.865628,137.2433984,137.5230224,137.7045278,137.7879288,191.1126744,350.7659028,137.4495259,137.1404938,136.7333024,136.227895,135.624181,362.8255738,383.799564,378.7496437,373.1793323,367.0982046,360.5166646,353.4459116,345.8979022,337.8853087,329.4214725,320.5203522,311.1964667,301.4648321,291.3408914,280.8404361,269.9791435,183.7050076,247.2392507,235.3943324,223.2537175,121.5431328,94.99592001,91.48613765,87.72797779,83.68874643,79.32875142,74.59996022,69.44469728,63.79483863,57.57261427,50.69560607,43.09183262,34.73798232,25.74790275,16.55658933,8.212275851,82.81415542,1,0.01207523,0
110,129,NORTH,19.2838501,28.49023684,37.31539661,45.44740905,52.82745101,59.49966012,65.54171477,71.03558018,76.05638406,80.66909105,84.92836166,88.87958233,92.56020947,96.00108267,99.22758405,102.2606166,105.1174115,107.812187,110.3566843,112.7606032,115.031956,117.1773571,119.2022593,121.1111495,122.9077093,124.5949487,126.1753175,127.6507988,129.0229872,130.2931547,131.4623065,156.9298146,331.2049842,385.2045652,440.6844813,908.5355302,917.2162222,924.4391295,930.1898189,934.4568134,937.2316062,938.508669,938.2854581,936.5624159,933.342971,928.633535,922.4434961,914.7852089,905.6739798,895.1280486,883.1685665,869.8195701,855.1079539,839.0634417,821.7185546,758.5008981,695.1657204,677.0415963,616.326504,618.2999938,501.8564235,484.3370138,466.1502277,447.3324054,427.9214322,407.956753,316.961117,275.7077114,223.2680503,143.310679,116.0091226,91.4900908,87.73222422,83.69332629,79.33371342,74.60536322,69.4506116,63.80134648,57.5798073,50.70357597,43.10064509,34.74761367,25.75809796,16.56658678,8.220474555,109.2576796,0,0,0
129,121,EAST,19.28654635,28.4929097,37.31789376,45.44968619,52.8295109,59.50152278,65.54340451,71.03712038,76.05779535,80.67039097,84.92956484,88.88070087,92.56125334,96.00206008,99.22850176,102.2614802,105.1182256,107.8129553,110.3574099,112.7612888,115.0326037,117.1779686,175.5889433,275.8984013,343.5827613,353.0482855,361.973657,435.9270388,355.6104495,408.4420647,702.3920792,859.630382,873.9390327,886.8767888,872.8580458,650.5522926,396.6661859,399.3909868,401.5595825,403.1681801,404.2139628,404.695098,404.6107415,403.9610405,402.7471333,506.2976962,581.9953775,655.2645914,648.9889442,641.7240187,534.0065067,378.7536553,373.1837639,367.1030492,360.5219145,353.4515584,345.9039369,337.8917217,329.4282536,320.5274908,311.2039518,301.4726522,291.3490346,280.8488905,269.9882736,258.783404,247.2505612,209.9163297,175.2526548,166.9466625,145.8727554,185.2251366,172.0538637,158.6597264,132.4609365,91.6440475,79.53421951,63.79960963,57.57789062,50.7014557,43.09830454,34.74505996,25.75539944,16.56394526,8.218312096,91.46291099,0,0,0
131,123,SOUTHEAST,19.29030584,28.4966247,37.32135388,45.45283204,52.83234834,59.50408127,65.54571903,71.03922428,76.05971796,80.67215713,84.93119524,88.88221257,92.56266041,96.00337407,99.22973219,102.2626349,105.119311,107.8139768,110.358372,112.7621951,115.0334573,117.1787719,119.2035914,121.1124017,122.908884,124.5960478,191.3043706,789.3140483,808.7889903,827.0252936,415.5448221,859.6358648,873.9439701,886.8811718,898.4214211,908.5415358,917.2212273,924.443125,930.1927976,934.4587702,937.2325381,938.508575,938.2843392,936.5602751,933.3398136,928.629368,922.4383287,914.7790522,905.6668471,895.119955,734.307019,502.5099169,637.5946531,414.148028,129.9249199,128.6244278,127.2215622,125.7149608,124.1029201,122.3833262,120.5535721,118.6104594,116.5500809,114.3676789,112.0574752,109.6124643,107.0241619,104.2822981,101.3744402,98.28552954,94.9973116,91.48763476,87.72959397,83.69049813,79.33065866,74.60204727,69.44699323,63.79737772,57.575435,50.69874763,43.09532463,34.74181936,25.75198676,16.56061656,8.215597178,78.50301407,0,0,0
132,122,SOUTHWEST,19.30832415,28.51446895,37.33801035,45.46800842,52.84606594,59.51647601,65.55695478,71.04945819,76.06908862,80.68078222,84.93917287,88.88962386,92.56957217,96.00984126,99.23580007,102.2683408,105.1246856,107.8190456,110.3631559,112.7667115,115.0377205,117.1827939,119.2073819,121.1159688,122.9122343,124.5991868,126.1792748,127.6544802,129.0263968,270.3042105,487.7411362,496.099183,503.7363816,510.6385219,516.7927538,522.1876138,487.6421865,215.5678772,137.2437936,137.5232655,137.7046194,137.787869,137.77302,137.6600711,336.2733332,532.8785296,412.0689578,914.7622376,905.6472512,895.0976183,621.8328407,244.38723,132.2208069,131.121863,129.922471,128.6217836,127.2187205,125.7119188,124.0996742,122.3798722,233.5508051,365.9815973,352.1892352,264.5554077,184.4737398,109.6075947,107.0190097,104.2768419,101.3686539,98.27938171,94.99076405,91.48064112,87.72209788,83.68243115,79.32193782,74.5925725,69.43664517,63.78601728,57.56290786,50.68490083,43.08005176,34.72516995,25.73440961,16.5434289,8.201544888,67.25929072,0,0,0
116,132,NORTHWEST,19.31013293,28.51629901,37.33975375,45.46962806,52.84755731,59.51784774,65.5582197,71.05062953,76.07017847,80.68180111,84.94012973,88.89052617,92.57042611,96.01065197,99.23657176,102.2690769,105.1253891,107.8197186,110.3638005,112.7673291,115.0383125,117.1833611,119.207925,121.1164885,122.912731,124.5996608,126.1797263,127.6549093,129.0268035,432.4146426,606.5024851,859.6693672,873.9745236,886.9087133,898.4458938,727.9450767,448.5280188,399.3964181,269.2542952,137.5234155,137.7047445,137.7879691,137.7730946,137.66012,137.4490374,137.1398291,136.7324616,136.2268779,135.6229875,134.920654,134.1196803,133.2197909,132.2206101,131.121637,129.9222153,128.6214977,127.2184036,125.7115703,124.0992932,122.3794577,120.5494553,118.6060864,116.5454418,114.362762,112.0522663,109.606946,107.0183134,104.2760941,101.3678501,98.27851636,94.98983039,91.47963101,87.72100143,83.6812363,79.32062988,74.59113361,69.43505383,63.78424808,57.56093195,50.68268842,43.07757933,34.72243854,25.73148665,16.54053111,8.199142813,131.59754,2,0.015197852,0
133,119,SOUTHWEST,19.33214833,28.53810232,37.36010859,45.48817768,52.8643274,59.53300387,65.57196159,71.06314881,76.08164415,80.69235674,84.94989501,88.89960004,92.5788901,96.01857316,99.24400537,102.2760685,105.1319761,165.3687537,202.4453611,192.5724312,217.3803724,330.4783948,489.7163244,507.0263663,523.6240493,539.4766198,554.5529182,568.8234076,582.2602065,618.1470767,749.2538482,811.6022015,874.0063925,886.9372778,898.4710974,908.5846824,917.2577573,924.472965,930.2158875,934.4750636,937.242002,938.5111903,938.2801001,936.5491898,933.3219035,928.6046686,922.4068887,914.7409341,879.9383345,895.0687213,883.1018846,869.7456681,855.0269816,838.9755631,821.6239487,803.007442,783.1640843,762.1346292,739.9625189,716.6938696,692.3774639,667.0647588,553.7989846,414.4523984,365.7048558,258.7260293,247.1915681,169.9433473,101.3607504,98.27097152,94.98179336,91.47104464,87.71179628,83.67132804,79.30991624,74.57949124,69.42233559,63.77028249,57.54552866,50.6656587,43.05879175,34.70195381,25.7098578,16.51938215,8.181858682,101.2442769,0,0,0
118,133,NORTHWEST,19.33423842,28.54016795,37.36203319,45.48992828,52.86590716,59.53442906,65.57325155,71.06432198,76.08271678,80.69334258,84.95080552,88.90044469,92.57967667,96.01930807,99.24469388,102.2767149,105.1325841,107.8265046,110.3702055,112.7733763,115.044021,117.1887469,119.2130012,586.0318655,723.9825824,746.9178628,768.7421548,789.4101635,808.879271,827.109555,844.0638122,859.7075861,874.0091972,886.939773,898.4732786,908.5865455,917.2592991,924.4741826,930.216779,934.4756276,937.2422377,938.5110976,938.2796797,936.5484428,933.3208319,928.6032747,922.4051759,914.738906,905.6197877,895.0660768,883.0989402,869.74243,855.0234567,838.971759,821.6198734,803.0031042,783.1594933,382.2782783,492.1469189,182.7917858,120.5445452,118.6008811,116.5399305,114.3569314,112.0461001,109.6004247,107.0114133,104.2687863,101.3600998,98.27028136,94.98105944,91.47026189,87.71095856,83.67042789,79.30894463,74.57843726,69.42118628,63.76902278,57.54414188,50.66412845,43.05710693,34.70012063,25.70792649,16.51749815,8.180323005,102.6439398,2,0.019484833,0
134,116,SOUTHWEST,19.31394293,28.52007756,37.34328588,45.47285093,52.85047448,59.52048723,65.5606156,71.05281468,76.0721819,80.68364751,84.94183971,88.89211676,92.57191136,96.01204345,99.23787898,102.2703077,105.1265499,107.8208149,110.3648366,112.7683086,115.0392384,117.1842359,119.2087508,121.1172669,122.9134634,124.6003482,126.1803697,127.6555094,129.0273609,130.297195,131.4660162,132.5346094,133.5035799,134.3733874,135.1443744,135.8167901,136.3908114,136.8665588,269.3219081,323.7187085,350.9669629,618.2381339,671.4457119,670.2560118,880.2770649,559.2137818,267.8374393,862.6262032,700.703099,363.0222835,159.2608024,133.2193981,132.2201754,131.1211602,129.921696,128.6209355,127.217798,125.7109205,124.0985986,122.3787172,120.5486676,118.60525,116.544555,114.3618225,112.0512714,109.6058924,107.0171972,104.2749104,101.3665932,98.27717919,94.98840448,91.47810602,87.7193648,83.6794728,79.31872099,74.589057,69.43278283,63.78175157,57.55817529,50.67963711,43.07420898,34.7187591,25.72759655,16.53672187,8.196024638,118.9865964,0,0,0
134,124,SOUTHEAST,19.31768338,28.52375542,37.34669526,45.47593654,52.85324525,59.52297473,65.56285625,71.0548428,76.07402745,80.68533576,84.94339163,88.89354963,92.57323937,96.01327828,99.23903023,102.2713833,105.1275565,107.8217577,110.3657201,112.7691367,115.0400142,117.184962,119.2094293,164.4473618,138.1829114,280.1710514,399.4774889,359.6293035,418.3672174,600.8068252,665.8912011,641.7049725,688.8633377,660.9278332,516.79902,522.1931354,526.8178145,530.6644367,593.3185674,555.9548457,537.4716673,498.1144433,478.0097153,317.4249875,416.0398454,394.4997177,333.1534088,350.3130691,328.1263054,363.0543003,134.1189608,133.2189963,132.2197402,131.1206917,129.9211942,128.6204002,127.2172291,125.7103177,124.0979615,122.3780452,120.5479601,118.6045061,116.5437734,114.3610019,112.0504098,109.6049877,107.0162466,104.2739107,101.3655402,98.27606796,94.987229,91.47685898,87.71803733,83.67805412,79.31719811,74.58741432,69.43100191,63.77981114,57.5560522,50.67730922,43.07166277,34.71600758,25.72471825,16.53393454,8.193769286,93.53764108,2,0.021381766,0
127,135,EAST,19.35835125,28.56404282,37.38431978,45.51023761,52.88426805,68.10416781,86.82598604,142.1206711,195.4061335,241.8887586,279.521019,306.9145798,334.1465952,361.1371999,387.8129095,414.1052821,439.9499879,465.2861609,490.055946,514.2041814,537.6781815,560.4275877,572.9649032,574.9756419,633.603222,705.0700733,768.797056,789.4619702,808.9278777,827.1548635,844.1057313,859.746032,874.0440932,874.3435521,783.9210612,779.8121822,787.1318708,793.2202561,798.0653434,801.6575968,803.989952,805.0578247,804.859116,803.3942147,800.6659968,796.6798224,791.4435295,784.967424,841.2375015,895.0362557,883.0654938,869.7054269,854.9829726,838.9278769,821.5726836,802.952704,783.1059871,709.3258307,678.7370956,617.5822088,597.01103,575.5908339,536.1389802,496.5951758,498.8200229,393.1492061,359.1457488,269.1985964,198.8062674,132.0073519,126.0877653,128.6441645,105.1150215,83.65957379,79.29720809,74.56568311,69.40725328,63.75372304,57.52726688,50.64547153,43.03652444,34.67767995,25.68423548,16.49433976,8.16141013,189.4353509,4,0.021115383,0.1703125
136,126,SOUTHWEST,19.29754504,28.50373878,37.32794425,45.45879233,52.83769656,59.50887921,65.55003768,71.04313044,76.06326989,80.67540396,84.93417769,88.8849642,92.56520879,96.00574185,99.231938,102.2646941,105.1212364,107.8157788,293.5940097,547.3092755,622.0186059,648.8948197,674.8682529,699.8828441,723.8852617,746.8248624,768.6536726,789.3263867,808.8003761,827.0357077,843.9951671,859.6442869,873.9513761,886.8875509,898.4267649,753.3081781,136.3896,136.8655335,137.2432728,137.5228664,537.7045005,938.5066105,938.2813471,936.5562658,535.7799531,137.1401707,136.732954,136.2275218,135.6237838,134.9216036,134.1207842,133.2210503,132.2220263,131.1232115,129.92395,128.6233947,127.2204656,125.7138002,124.1016948,122.3820353,120.5522143,118.609033,116.5485837,114.3661082,112.0558277,109.6107359,107.0223475,104.2803914,101.3724336,98.28341386,94.99507557,91.48526471,87.7270733,83.68780676,79.32777234,74.59893693,69.44362451,63.79371108,57.57142751,50.69435845,43.09052933,34.73664346,25.74657869,16.55538498,8.21136722,47.71311456,0,0,0
136,125,SOUTHEAST,19.29889092,28.50511192,37.32926244,45.46002564,52.83883969,59.50993711,65.55101885,71.04404398,76.06412429,80.67620666,84.93493509,88.88568166,92.56589076,96.00639205,99.23255947,102.2652894,105.1218074,107.8163274,110.3605868,371.0476336,622.024645,648.900775,674.874109,699.8885859,723.8908744,746.8303317,768.6589845,789.3315275,808.8053327,827.0404672,843.9997172,714.8292602,873.9554719,836.4223275,363.979634,187.0933859,136.389802,136.8657163,137.243436,137.5230098,137.7044654,137.787817,404.6093567,403.9590482,402.7445389,348.3419744,136.7329498,136.2274953,135.6237346,134.9215314,134.1206887,133.220931,180.0269127,367.0936192,360.5117503,353.4406779,345.8923594,337.8794677,309.2018169,181.9349438,120.5518565,118.6086444,116.5481628,114.3656534,112.055337,109.6102069,107.0217775,104.279777,101.3717709,98.28269798,94.99430069,91.48442377,87.72615771,83.68680604,79.3266737,74.59772484,69.44228021,63.79221235,57.569749,50.6924738,43.0884173,34.73430364,25.7440676,16.55288814,8.209290948,112.4860097,3,0.026669983,0.2671875
128,137,NORTHEAST,19.2933215,28.49954844,37.32402602,45.45521628,52.834459,59.50594923,65.54737757,71.04070386,76.06104469,80.67335279,84.93227773,88.88319657,92.56355792,96.00419492,99.23048448,102.2633253,105.1199451,107.8145592,110.3589065,112.762685,115.0339053,117.1791804,119.2039624,121.1127369,122.9091849,124.5963158,126.1765789,127.6519569,129.024044,130.2941119,131.4631655,132.5319902,133.5011917,134.3712299,135.1424475,599.785923,917.2206491,608.6896191,771.9873462,934.4571092,857.2011289,137.7876894,538.141226,217.5670875,137.4493413,690.654849,922.434449,604.3016231,135.6240799,134.9219458,134.1211727,133.2214852,132.2225078,131.1237401,129.9245259,262.443121,193.2998662,762.2271063,556.8502216,182.8095684,120.5530894,118.6099624,116.5495695,114.3671529,112.0569342,109.6119079,107.0235894,104.2817086,101.3738325,98.28490239,94.99666318,91.48696294,87.72889617,83.6897713,79.32989921,74.60125107,69.44615573,63.79649418,57.57450119,50.69776135,43.09428886,34.74074881,25.75092048,16.5596385,8.214851819,41.59407956,0,0,0
137,126,SOUTHEAST,19.29408128,28.50032207,37.32476733,45.45590866,52.83509973,59.50654131,65.54792595,71.04121376,76.06152099,80.67379975,84.932699,88.88359519,92.56393644,96.00455545,99.23082874,102.2636548,105.1202609,107.8148622,110.3591976,112.7629647,115.0341742,117.1794389,119.2042106,121.1129752,122.9094134,124.5965345,577.5849711,789.319758,808.794205,827.0300057,488.0882968,715.3452259,873.9471399,886.8838195,898.4235446,908.543134,917.2223001,924.4436735,691.8261903,137.5228267,137.704337,137.7877435,137.7730513,137.6602596,137.4493605,137.1403361,136.7331532,136.2277547,135.6240502,134.9219035,134.1211176,133.2214171,132.2224265,131.1236452,129.9244173,128.6238958,127.2210007,125.7143698,124.1022993,122.3826754,120.5528908,118.6097469,116.5493363,114.3669012,112.056663,109.6116157,107.0232749,104.2813699,101.3734675,98.28450832,94.99623695,91.48650069,87.72839324,83.68922198,79.32929654,74.60058661,69.44541926,63.79567361,57.57358278,50.69673079,43.09313467,34.73947092,25.74954986,16.55827642,8.213719702,88.58850369,0,0,0
138,130,SOUTHWEST,19.32262768,28.52860359,37.35117742,45.47998232,52.85686872,59.52621933,65.56577135,71.05747463,94.83776169,224.9576432,318.3042963,323.2497179,121.1261643,96.01485568,99.2404968,102.2727496,105.1288311,107.8229481,157.1021435,594.37552,365.4296531,382.7058673,674.9381595,699.9500599,723.949644,746.8862757,768.7119886,789.3814846,808.8521423,827.0840361,844.0399589,859.685451,873.9888289,886.9212167,898.4565757,908.5717335,917.2464118,924.4632499,930.2078267,934.4686777,937.2373082,938.5082023,297.8571999,616.9319681,137.4485266,137.1391995,136.7317137,603.4839548,905.6311799,895.0794677,883.114307,869.7597459,855.0426908,838.9928764,821.6428353,803.0278677,783.1860118,762.1580175,739.9873239,716.7200438,466.417764,335.1412496,640.8398731,613.7009289,585.7364115,557.0090024,527.5845204,262.4016321,101.3642238,98.27468324,94.98576892,91.47531504,87.71639922,83.67630938,79.31533172,74.58540832,69.42883513,63.77745937,57.55348935,50.67451092,43.06861553,34.71272994,25.72130647,16.53064785,8.191124633,37.08094033,0,0,0
139,131,EAST,19.28803524,28.49432343,37.31915826,45.45078951,52.83046521,59.50234719,65.54411821,71.03774037,88.65001258,149.137802,162.6800445,159.335225,189.1101136,201.9716355,214.5788094,226.9167847,238.9701552,250.7230946,262.1594958,273.2631053,284.0176483,294.4069423,304.4150009,314.0261269,323.224996,331.9967327,340.3269779,348.2019505,265.9078356,594.7757248,606.4726673,617.2626637,528.0202739,460.7776218,643.9914615,650.9627212,656.9409095,661.9144857,665.8738545,668.8113819,537.3883437,404.6941943,404.6098025,403.9600699,402.7461344,400.9701219,398.6351402,395.7452698,392.305553,388.3219795,309.3138719,133.2220397,132.2231159,131.1244018,244.6371626,353.4493009,345.9015799,337.8892712,124.1034034,200.7584588,311.2021869,301.4708703,291.3472411,181.9715428,239.0952651,139.8019903,107.0250521,104.2832548,101.3754693,98.28663827,94.99850863,91.48893061,87.73100144,83.69203283,79.3323396,74.60389755,69.44904071,63.79965533,57.57798016,50.70159906,43.09851305,34.74534395,25.75576114,16.56436159,8.218705301,91.76584766,0,0,0
125,140,NORTHEAST,19.30277124,28.50893615,37.33281528,45.4632479,52.84173915,59.51254542,65.55337304,71.0461791,76.06607104,80.67799101,84.9365786,88.88720212,92.56730281,96.0077077,99.23378863,102.2664402,105.1228867,107.8173405,110.3615386,112.7651767,115.036264,117.1814122,119.2060722,121.1147288,122.9110622,124.5980811,169.5341975,282.3238312,355.6211872,362.5459826,368.9781374,374.9066868,380.3214712,385.2131701,312.9906631,187.0938635,136.3899532,136.8658287,137.2435098,137.5230452,137.7044627,297.9345365,404.6095653,457.153194,880.2796938,744.0220236,686.6658013,732.9935592,648.9762655,667.4192026,383.7948128,378.7444252,373.1736563,367.0920819,360.5101066,353.4389304,345.8905107,232.630466,124.1007226,122.3809957,291.7816785,301.4556028,291.3313408,280.8305808,112.0544131,109.6092344,107.0207533,104.2786974,101.3706311,98.28149238,94.99302244,91.48306455,87.72470741,83.68525239,79.32500188,74.595917,69.44031519,63.79006566,57.56739377,50.68988398,43.08557611,34.73122364,26.26587929,17.52329092,8.206738143,86.21996909,4,0.046392965,0.6
140,122,SOUTHEAST,19.3049059,28.51106445,37.33481489,45.46508132,52.84340645,59.51406087,65.5547547,71.04744465,76.06723624,80.67906932,84.9375813,88.88813857,92.56818074,96.00853347,99.23456749,102.2671765,105.1235838,107.8180016,110.362166,112.7657723,115.0368296,117.181949,119.2065813,121.1152111,122.9115183,124.5985116,126.1786397,127.6538848,129.0258404,130.2957781,131.4647024,132.5333984,133.5024717,510.6361642,860.5037788,908.5548477,917.2322849,924.4519085,930.1992918,934.4629644,937.2344262,337.920582,337.9573354,177.5766514,375.9944295,532.8799763,529.5796429,525.4960954,520.6369451,515.0112471,508.6294816,501.5035324,493.6466624,485.0734859,199.5987066,128.6222956,127.2192754,125.7125175,124.1003177,122.3805615,120.550641,118.6073568,116.5468006,114.3642134,112.0538151,109.6085985,107.0200769,104.2779772,101.3698633,98.28067245,94.99214475,91.48212233,87.7236924,83.68415458,79.3238091,74.59461451,69.43888533,63.78848773,57.56564456,50.68794004,43.08342009,34.72885996,25.73832491,16.54727715,8.204707385,125.3869992,0,0,0
127,141,NORTH,19.35401363,28.5597155,37.38025072,45.50650326,52.8808688,59.54793047,65.58547517,71.07544203,76.09288654,80.70269199,108.3507816,176.1041882,189.2041951,202.0639351,214.6692195,227.0051937,239.0564482,207.6889873,246.5714306,306.7443577,317.7352761,294.481245,304.4865058,314.0947192,443.2223958,539.5106976,533.5916994,789.4507985,808.9172863,827.1448761,844.0963703,859.7373185,874.0360468,886.9636889,898.494216,908.6044656,917.2741691,924.4859762,930.2254757,934.4812133,937.2447047,938.510444,938.2759101,936.541568,933.3108688,928.5902464,922.3891116,914.719841,880.0079403,641.6661593,633.4190111,624.212682,614.0649907,602.9955997,591.0259847,578.1794029,564.4808587,549.9570701,514.3555644,380.6552312,254.1437901,137.2321468,116.5354922,114.3522429,112.041149,109.5951958,107.0058882,104.2629427,101.3539105,98.26371354,94.97407325,91.46280892,87.70298,83.66185233,79.29968556,74.56839044,69.41022755,63.75700775,57.53091084,50.64952414,43.04102236,34.68261429,25.68947769,16.49949708,8.165649028,61.64057494,3,0.048669241,0.6234375
142,131,SOUTH,19.28998499,28.49623253,37.32092043,45.4523775,52.83188506,59.50361643,65.54525664,71.03876643,76.05926563,80.67171068,84.93075467,88.88177773,92.56223107,96.00295001,99.2293132,102.2622209,105.1189018,107.8135724,249.7502177,594.274704,621.9954916,648.8724115,674.8466002,699.8619941,723.8652594,746.8057506,768.6354919,655.493727,196.9164288,130.2936363,131.4627271,132.5315888,133.5008271,134.3709021,135.1421565,135.8148399,839.4769766,924.43943,930.1892946,934.4554715,617.1977488,137.787656,137.7730124,137.6602694,137.4494192,453.1184111,922.4367631,914.7777716,905.6658592,895.1192671,734.3066856,133.2218259,132.2228868,131.1241576,129.9249822,128.624514,127.2216731,125.7150973,124.1030833,122.3835173,120.5537923,118.6107101,116.5503637,114.3679958,112.0578284,109.6128563,107.0245958,104.2827774,101.3749692,98.28611334,94.99795638,91.48834799,87.73038475,83.69137759,79.33164044,74.60314805,69.44823334,63.79878151,57.57703073,50.70056564,43.09739138,34.74414161,25.75451407,16.56316456,8.2177453,54.38884559,0,0,0
